Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
MS3cTOR493,CA,9685,532,54.39.148.233,233.ip-54-39-148.net,9001,80,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-07-21,OVH- FR,16276,13000,None
MS3cTOR524,CA,7059,143,144.217.7.154,154.ip-144-217-7.net,9001,None,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-02-22,OVH- FR,16276,11700,None
MS3cTOR525,CA,2488,530,144.217.165.223,223.ip-144-217-165.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-08-05,OVH- FR,16276,15700,None
MS3cTOR526,CA,9028,532,144.217.166.19,19.ip-144-217-166.net,9001,None,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-02-22,OVH- FR,16276,14200,None
MS3cTOR527,CA,8845,532,144.217.166.26,26.ip-144-217-166.net,9001,None,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-02-22,OVH- FR,16276,14500,None
MS3cTOR528,CA,7646,812,144.217.166.59,59.ip-144-217-166.net,9001,None,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-02-23,OVH- FR,16276,10400,None
Ms3cTOR57,CA,3182,532,167.114.185.246,246.ip-167-114-185.net,9001,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-03-17,OVH- FR,16276,8070,None
Ms3cTOR58,CA,8243,532,144.217.164.104,104.ip-144-217-164.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-03-24,OVH- FR,16276,15400,None
Ms3cTOR621,CA,7152,1217,158.69.212.107,107.ip-158-69-212.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-06-07,OVH- FR,16276,9810,None
MS3cTOR621,CA,3753,532,158.69.212.109,109.ip-158-69-212.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-08-05,OVH- FR,16276,18000,None
Ms3cTor88,CA,9496,532,54.39.148.232,232.ip-54-39-148.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-01-01,OVH- FR,16276,13000,None
MSFu,FR,1140,2,51.75.201.127,127.ip-51-75-201.eu,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-13,OVH- FR,16276,24300,[2001:41d0:305:2100::24eb]:443
MuddyMouse,BG,1,1788,94.156.128.10,bg.mousevpn.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-03-11,BELCLOUD- BG,44901,87,None
MuellerReport,US,6748,439,23.129.64.158,23.129.64.158,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-04-05,EMERALD-ONION - Emerald Onion- US,396507,13200,[2620:18c::158]:443
Mulan,US,598,1772,47.88.6.148,47.88.6.148,80,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-23,CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co.- Ltd.- CN,45102,1900,None
mullbinde6,DE,5222,84,88.99.217.110,tor-proxy6.mull-binde.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.2.1-alpha on Linux,0,0,2017-05-25,HETZNER-AS- DE,24940,14800,[2a01:4f8:10a:4253:3::8]:9001
mullbinde8,FI,5427,84,95.216.3.166,tor-proxy8.mull-binde.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-10-07,HETZNER-AS- DE,24940,24400,[2a01:4f9:2a:3d9:200::201]:9001
mullbinde9,NL,10726,84,51.15.46.22,tor-proxy9.mull-binde.de,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.2.1-alpha on Linux,0,0,2015-04-05,AS12876- FR,12876,34000,[2001:bc8:4728:cd05::1]:443
mulloy,NL,4213,251,46.249.37.109,mail.ricco.ie,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-02-16,SERVERIUS-AS- NL,50673,16400,None
Multivac,FR,12078,255,163.172.53.84,multivac.io,21,143,0,0,1,1,0,1,1,1,1,Tor 0.4.2.1-alpha on FreeBSD,0,0,2014-04-08,AS12876- FR,12876,46400,[2001:bc8:24f8::]:21
Multivac0,FR,38229,255,163.172.53.84,multivac.io,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.2.1-alpha on FreeBSD,0,0,2019-01-19,AS12876- FR,12876,132000,[2001:bc8:24f8::]:443
Mundl,AT,1072,955,195.230.168.83,83-server.icb.at,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2014-04-22,WELLCOM Kabelplus GmbH (vormals B.net/Wellcom)- AT,8559,3950,None
murphtor,LI,374,84,185.251.165.74,185.251.165.74,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-16,VESTRA- LI,204342,1310,None
MUSCULAR,US,17036,435,23.129.64.202,23.129.64.202,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-05-14,EMERALD-ONION - Emerald Onion- US,396507,29500,[2620:18c::202]:443
mv9m288876533566,RU,0,2,128.70.11.203,128-70-11-203.broadband.corbina.ru,33333,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.6.10 on Windows XP,0,0,2019-06-03,SOVAM-AS- RU,3216,4,None
mycelium,US,0,63,18.223.132.180,ec2-18-223-132-180.us-east-2.compute.amazonaws.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2019-06-02,AMAZON-02 - Amazon.com- Inc.- US,16509,13,None
mycontribution,FR,4100,128,51.38.64.136,uk.webhop.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-08-13,OVH- FR,16276,5200,[2001:41d0:801:2000::270]:443
MyCoolNick,FI,4977,2594,95.216.145.127,static.127.145.216.95.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-02-11,HETZNER-AS- DE,24940,15600,None
MyCoolNick,CA,1852,12603,149.56.98.216,216.ip-149-56-98.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-27,OVH- FR,16276,7610,None
MyCoolNick,NL,1767,2336,5.2.77.146,tor-exit-node-x1.mooo.com,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-28,LITESERVER- NL,60404,5100,None
MyCoolNick,FR,3010,4294,51.15.91.78,78-91-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-23,AS12876- FR,12876,9610,None
MYCROFTsOtherChild,US,12,70,98.223.154.190,c-98-223-154-190.hsd1.il.comcast.net,32323,32326,0,0,1,0,0,1,1,1,1,Tor 0.4.2.1-alpha on FreeBSD,0,0,2017-06-06,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,151,None
myDebGalaxUltiRelay,US,496,3,107.180.239.93,ip-107-180-239-93.nodes.dream.io,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-28,DREAMHOST-AS - New Dream Network- LLC- US,26347,11600,None
MyFancyNode,AT,16,128,193.83.105.65,193-83-105-65.hdsl.highway.telekom.at,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.5.8 on Linux,0,0,2019-07-28,EUNETAT-AS A1 Telekom Austria AG- AT,1901,112,None
MyHeroEdSnowden,FR,4937,113,163.172.159.135,135-159-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-04-13,AS12876- FR,12876,16000,None
MYLEX,UA,500,228,77.123.42.148,dynamic.rov.volia.net,444,800,0,0,1,1,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2017-10-03,VOLIA-AS- UA,25229,4300,None
mymumisthebest,SE,0,42,158.174.192.163,h-192-163.A857.priv.bahnhof.se,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on Linux,0,0,2017-01-27,BAHNHOF http://www.bahnhof.net/- SE,8473,2410,None
mymumisthebest2,NL,1,43,95.85.19.85,osticket.swedbeer.se,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on Linux,0,0,2017-12-22,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,507,None
myNewRelay,DE,101,128,134.255.247.113,para-travel.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.16 on Linux,0,0,2019-02-26,ACCELERATED-IT- DE,31400,476,None
myNic3R3lay,US,29,31,172.2.245.80,172-2-245-80.lightspeed.sntcca.sbcglobal.net,443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-27,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,673,None
myNiceRelay,US,380,438,93.188.166.145,93.188.166.145,1012,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-09-17,AS-HOSTINGER- LT,47583,4950,None
myNiceRelay,US,3993,8343,172.98.77.212,proxityacct.com,443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.3.7 on Linux,0,0,2018-07-10,TOTAL-SERVER-SOLUTIONS - Total Server Solutions L.L.C.- US,46562,12000,None
myNiceSUperRelay,CH,2605,289,213.55.240.77,213.55.240.77,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-20,SALT-- CH,15796,18000,None
MyNickForTorNode,RU,2,13,90.154.25.73,host-90-154-25-73.qwerty.ru,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2018-05-10,CNT-AS Moscow- Russia- RU,8615,13,None
myOnionBox,DE,23,4,89.247.167.239,i59F7A7EF.versanet.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.5 on Linux,0,0,2015-12-01,VERSATEL- DE,8881,126,None
myrelay,FR,989,14659,137.74.198.250,250.ip-137-74-198.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-03-16,OVH- FR,16276,4120,None
mysecondtor,US,2004,122,18.223.41.243,ec2-18-223-41-243.us-east-2.compute.amazonaws.com,14576,10096,0,0,1,0,0,0,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-22,AMAZON-02 - Amazon.com- Inc.- US,16509,10700,None
MYSTIC,US,12649,435,23.129.64.209,23.129.64.209,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-05-15,EMERALD-ONION - Emerald Onion- US,396507,14800,[2620:18c::209]:443
MyTor4U,DE,4018,771,5.189.142.118,vmi40985.contabo.host,443,8080,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-09-17,CONTABO- DE,51167,13700,None
mytorboxrelay,FR,229,717,78.210.254.127,sju31-1-78-210-254-127.fbx.proxad.net,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-11-21,PROXAD- FR,12322,958,None
myTORContributionM,MY,115,554,1.9.116.33,1.9.116.33,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-28,TMNET-AS-AP TM Net- Internet Service Provider- MY,4788,740,None
MYTORExit01,MY,207,201,103.75.190.11,103.75.190.11,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2019-03-07,GIGABIT-MY Gigabit Hosting Sdn Bhd- MY,55720,2,None
MyTorNode,DE,14762,2767,193.108.117.59,59-117-108-193.clients.gthost.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-05,GLOBALTELEHOST- DE,61003,53000,None
MyTorRelay002,HK,81,14,223.16.247.232,232-247-16-223-on-nets.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-08-30,HGC-AS-AP HGC Global Communications Limited- HK,18116,427,None
myTorVer,US,2329,156,72.14.179.133,li41-133.members.linode.com,443,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-10-09,LINODE-AP Linode- LLC- US,63949,20000,None
N00dl3,US,68,38,174.16.38.233,174-16-38-233.hlrn.qwest.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-22,CENTURYLINK-US-LEGACY-QWEST - CenturyLink Communications- LLC- US,209,771,None
N0nam3,FR,6374,19,92.170.99.62,lfbn-1-4608-62.w92-170.abo.wanadoo.fr,30556,30555,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-10-21,France Telecom - Orange- FR,3215,24000,None
n0torRelay1,DE,98,7348,139.162.151.86,li1418-86.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.16 on Linux,0,0,2015-10-19,LINODE-AP Linode- LLC- US,63949,472,None
n0trace,DE,126,897,81.169.255.125,81.169.255.125,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-13,STRATO STRATO AG- DE,6724,356,None
n4lksask972137tor,CZ,155,2488,62.168.3.212,212.asko-as.cz,9999,9998,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2014-04-18,GTSCE GTS Central Europe / Antel Germany- CZ,5588,637,None
Nabla,FR,1055,7,51.38.154.10,ip10.ip-51-38-154.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-05,OVH- FR,16276,4210,None
nacor,TR,3812,667,185.65.205.10,host-185.65.205.10.citynethost.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-03-23,CITYNETHOST-AS- TR,59895,1430,None
nagusi,ES,15,46,212.81.199.159,212_81_199_159_IKER0001.GigBi_adsl_za_bi.ips.sarenet.es,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.3.2.9 on Linux,0,0,2017-01-12,SARENET- ES,3262,40,None
NaibJackJosCarl,IT,797,128,212.237.18.141,host141-18-237-212.serverdedicati.aruba.it,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2019-08-04,ARUBA-ASN- IT,31034,6340,None
NAIMINA,CZ,14,6,46.28.110.219,hluboka.naimina.cz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2017-08-21,WEDOS- CZ,197019,428,None
naiveTorer,CH,10346,218,81.6.40.105,81-6-40-105.init7.net,110,143,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-07-04,INIT7- CH,13030,39000,[2a02:168:fe2d::1]:110
naks,MY,1,7135,111.90.140.7,111.90.140.7,22355,19573,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-19,SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd- MY,45839,32,None
nalca,NL,10,1697,51.254.48.93,ip93.ip-51-254-48.eu,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2014-09-21,OVH- FR,16276,23,None
nameless,US,209,88,107.172.122.242,107-172-122-242-host.colocrossing.com,9090,None,0,0,1,0,0,0,1,1,0,Tor 0.3.5.8 on Linux,0,0,2019-10-02,AS-COLOCROSSING - ColoCrossing- US,36352,1430,None
NamsanTor,SG,85,1188,139.162.30.247,li871-247.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-05-25,LINODE-AP Linode- LLC- US,63949,382,None
Nana,CA,317,4593,167.114.103.19,nana.ctgameinfo.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.4.9 on FreeBSD,0,0,2015-07-06,OVH- FR,16276,1180,None
Naname2,JP,146,203,61.211.215.88,88.net061211215.t-com.ne.jp,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-24,TOKAI TOKAI Communications Corporation- JP,10010,310,None
nanas,NL,16872,2907,85.17.88.177,server987.seedhost.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-12-29,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,49000,None
nanopitor,FR,3313,220,92.169.47.220,lfbn-1-4295-220.w92-169.abo.wanadoo.fr,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-01-04,France Telecom - Orange- FR,3215,10500,None
Narnia2,DE,35,6280,94.23.168.235,94.23.168.235,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2018-01-16,OVH- FR,16276,172,None
nastja,NL,22904,783,134.19.177.109,envato.webcare360.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2015-12-06,GLOBALLAYER- NL,49453,95000,None
nati,RU,131,764,92.223.72.168,sibnet.ru,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2017-06-08,GCORE- AT,199524,500,None
natividad,ID,59,748,113.20.31.45,113.20.31.45,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-11-10,ARDH-AS-ID ARDH GLOBAL INDONESIA- PT- ID,45731,418,None
NatStahler,RU,1478,59,46.29.164.24,46.29.164.24,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-09-11,ASBAXET- RU,51659,4950,None
Nav,NL,582,2,178.62.213.105,178.62.213.105,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.2.10 on Linux,0,0,2016-01-25,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,48900,None
navi,AU,20,159,203.221.210.11,11.210.221.203.dial.dynamic.acc02-carr-lis.comindico.com.au,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-05,TPG-INTERNET-AP TPG Telecom Limited- AU,7545,327,None
ncbanerelay,DE,4625,1074,188.68.46.164,harrenhal.fucloud.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-02-15,NETCUP-AS netcup GmbH- DE,197540,15000,[2a03:4000:22:62::2]:443
ndnr1,SE,8824,3595,109.105.109.162,tor.nordu.net,60784,52860,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-04-08,NORDUNET- NO,2603,30700,[2001:948:7:2::163]:5001
nebraska,NL,619,430,51.15.34.135,nebula.xmmswap.com,443,81,0,0,1,1,0,1,1,1,1,Tor 0.4.1.4-rc on NetBSD,0,0,2019-01-31,AS12876- FR,12876,3250,None
Nebuchadnezzar,RO,4957,261,185.225.17.3,185-225-17-3.mivocloud.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-11-06,MIVOCLOUD- MD,39798,14000,[2a0a:c800:1:5::3]:443
nebula,NL,709,430,51.15.34.135,nebula.xmmswap.com,9001,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on NetBSD,0,0,2018-12-24,AS12876- FR,12876,4770,None
NeedsFoodBadly,US,0,387,173.255.246.162,tcbtech.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-01-04,LINODE-AP Linode- LLC- US,63949,20,None
NeelTorRelay,US,6441,36,108.54.205.145,pool-108-54-205-145.nycmny.fios.verizon.net,143,110,0,0,1,1,0,1,1,1,1,Tor 0.4.2.1-alpha on FreeBSD,0,0,2019-03-19,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,22400,None
neer60861,NL,72,43,84.28.201.164,84-28-201-164.cable.dynamic.v4.ziggo.nl,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-08-29,TNF-AS- NL,33915,327,None
negatoraligator,DE,628,3232,81.7.11.253,dulleraser.the-goober.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-06-12,ISPPRO-AS ISPPRO-AS covers the networks of ISPpro- DE,35366,1990,[2a02:180:2:4e::c0de:f001]:443
Neldoreth,FR,2336,287,185.13.39.197,neldoreth.beor.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-08-15,FIRSTHEBERG- FR,197922,7480,None
nels94,FI,22,25,91.155.242.145,91-155-242-145.elisa-laajakaista.fi,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-22,ELISA-AS Helsinki- Finland- FI,719,84,None
nemesis,US,2,440,70.63.170.86,csdp-70-63-170-86.midsouth.biz.rr.com,443,80,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-11-08,TWC-11426-CAROLINAS - Charter Communications Inc- US,11426,70,None
Neo2SHYAlien,BG,1018,515,89.25.33.13,n2s-r1.neo2shyalien.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2017-11-04,COOOLBOX- BG,9070,4170,None
NeoETor,FR,790,86,90.113.127.252,lfbn-1-6433-252.w90-113.abo.wanadoo.fr,8001,8030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-17,France Telecom - Orange- FR,3215,2760,[2a01:cb1d:8161:4b00:21f5:c8f6:8e6b:62de]:8050
NerdyBloke,GB,27,62,212.159.177.198,host-212-159-177-198.static.as13285.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.2.1-alpha on Linux,0,0,2014-04-08,TISCALI-UK TalkTalk Communications Limited- GB,9105,113,[2001:470:1f08:d10::2]:9001
Nerrand1,FR,101,827,82.64.94.30,82-64-94-30.subs.proxad.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-04-16,PROXAD- FR,12322,490,None
NervousPayne001,PL,376,41,78.88.252.121,078088252121.wroclaw.vectranet.pl,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-15,VECTRANET-AS Al. Zwyciestwa 253- 81-525 Gdynia- Poland- PL,29314,1900,None
Neryl,RU,391,10,178.64.48.7,ip-007-048-064-178.pools.atnet.ru,22712,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Windows 7,0,0,2015-11-10,ROSTELECOM-AS- RU,12389,1870,None
NerZhulLTU,FR,0,8,51.75.108.232,ltu.vpnet.nerzhul.ga,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on FreeBSD,0,0,2019-05-13,OVH- FR,16276,None,None
nestor00patof,CA,0,155,144.172.153.165,modemcable165.153-172-144.mc.videotron.ca,1337,None,0,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-11-18,VIDEOTRON - Videotron Telecom Ltee- CA,5769,11,None
Netburst,BR,7,45,177.183.192.37,b1b7c025.virtua.com.br,443,69,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-01-25,CLARO S.A.- BR,28573,74,None
netcp,DE,1,42,5.45.97.225,netcp.rorstuff.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-10-04,NETCUP-AS netcup GmbH- DE,197540,1580,None
netcup,DE,0,1790,37.221.196.31,v22016103927938899.goodsrv.de,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2016-10-21,NETCUP-AS netcup GmbH- DE,197540,24,None
netimanmu,FR,1805,979,212.47.233.86,netimanmu.giannoug.gr,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-09-20,AS12876- FR,12876,6600,None
netneutralgta,CA,181,5895,167.99.181.20,167.99.181.20,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-11-21,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,659,None
netNogNRelay2,GB,225,25,178.62.52.233,178.62.52.233,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-03-14,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,705,None
NetOverflow,ES,220,628,88.3.139.179,179.red-88-3-139.dynamicip.rima-tde.net,48998,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2019-08-25,TELEFONICA_DE_ESPANA- ES,3352,888,None
netShelter,DE,16766,142,89.46.125.39,tor-relay.netshelter.de,9001,80,0,1,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-23,NETSHELTER netShelter- DE,49697,43200,[2001:678:a00::34]:9001
netw0rker,DE,6657,128,5.9.13.147,netw0rk.io,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-08-27,HETZNER-AS- DE,24940,20200,None
netzhub,DE,7865,154,195.201.20.82,static.82.20.201.195.clients.your-server.de,21,22,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-02-06,HETZNER-AS- DE,24940,32400,None
NeulandSchlandnet1,DE,46,346,93.229.232.230,p5DE5E8E6.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-03-31,DTAG Internet service provider operations- DE,3320,176,None
NeulandSchlandnet2,DE,28,2609,109.192.140.37,HSI-KBW-109-192-140-037.hsi6.kabel-badenwuerttemberg.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-04-02,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,164,None
neurans,US,28,125,98.212.194.147,c-98-212-194-147.hsd1.il.comcast.net,443,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-09-23,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,236,None
neurodump,IN,7115,208,116.203.93.236,neurodump.ftzplex.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-26,HETZNER-AS- DE,24940,35100,[2a01:4f8:c2c:86ca::2]:9001
neuronMail,US,7,32,45.79.76.174,li1175-174.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-07-09,LINODE-AP Linode- LLC- US,63949,106,None
neurostar,IN,11944,144,116.203.88.24,neurostar.ftzplex.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-24,HETZNER-AS- DE,24940,37900,[2a01:4f8:c2c:7a40::2]:9001
neurosuse,DE,8246,208,159.69.27.103,neurosuse.ftzplex.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-12-09,HETZNER-AS- DE,24940,36900,[2a01:4f8:1c1c:2170::2]:9001
